latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
37.4032,62.31295,305.93,0.41,0.37,2025-09-04,2136,N,nominal,2.0NRT,288.25,1.27,N
37.40343,62.31486,309.83,0.41,0.37,2025-09-04,2136,N,nominal,2.0NRT,287.63,1.32,N
37.63653,60.34102,303.12,0.47,0.4,2025-09-04,2136,N,nominal,2.0NRT,290.41,0.89,N
37.62405,60.44301,302.03,0.47,0.4,2025-09-04,2136,N,nominal,2.0NRT,289.16,0.42,N
37.82951,58.38399,306.29,0.39,0.44,2025-09-04,2136,N,nominal,2.0NRT,292.5,0.55,N
37.51199,61.01725,317.79,0.45,0.39,2025-09-04,2136,N,nominal,2.0NRT,292.12,1.44,N
37.48894,60.45965,304.62,0.47,0.4,2025-09-04,2136,N,nominal,2.0NRT,289.76,0.5,N
37.34934,61.36586,307.24,0.43,0.38,2025-09-04,2136,N,nominal,2.0NRT,289.94,0.99,N
37.33109,61.09131,305.1,0.44,0.39,2025-09-04,2136,N,nominal,2.0NRT,288.68,0.9,N
37.12136,62.36263,331.74,0.41,0.37,2025-09-04,2136,N,nominal,2.0NRT,292.06,2.31,N
37.11797,62.36188,315.75,0.41,0.37,2025-09-04,2136,N,nominal,2.0NRT,290.91,2.23,N
37.11733,62.36644,303.5,0.41,0.37,2025-09-04,2136,N,nominal,2.0NRT,290.96,1.04,N
37.03391,62.41648,307.44,0.4,0.37,2025-09-04,2136,N,nominal,2.0NRT,290.58,1.29,N
37.03326,62.42102,303.58,0.4,0.37,2025-09-04,2136,N,nominal,2.0NRT,291.27,1.29,N
37.2192,60.02358,301.94,0.48,0.4,2025-09-04,2136,N,nominal,2.0NRT,289.74,0.82,N
37.4565,57.68816,301.82,0.42,0.45,2025-09-04,2136,N,nominal,2.0NRT,290.59,1.39,N
36.50591,61.53995,301.36,0.42,0.38,2025-09-04,2136,N,nominal,2.0NRT,289.97,0.4,N
36.47449,61.45599,310.88,0.42,0.38,2025-09-04,2136,N,nominal,2.0NRT,290.88,1.17,N
36.46367,60.84756,308.03,0.44,0.39,2025-09-04,2136,N,nominal,2.0NRT,290.39,0.79,N
36.4809,59.74848,308.52,0.49,0.4,2025-09-04,2136,N,nominal,2.0NRT,290.57,1.23,N
36.94484,54.89108,310.39,0.58,0.52,2025-09-04,2136,N,nominal,2.0NRT,292.18,2.55,N
36.49807,59.33528,299.41,0.51,0.41,2025-09-04,2136,N,nominal,2.0NRT,288.59,0.65,N
36.45458,59.68148,301.2,0.49,0.4,2025-09-04,2136,N,nominal,2.0NRT,287.95,0.82,N
36.45351,59.67987,304.06,0.49,0.4,2025-09-04,2136,N,nominal,2.0NRT,288.21,0.91,N
36.44852,59.40063,302.16,0.51,0.41,2025-09-04,2136,N,nominal,2.0NRT,291.2,1.09,N
35.99271,62.78111,298.85,0.39,0.36,2025-09-04,2136,N,nominal,2.0NRT,288.47,0.48,N
35.90757,62.96301,311.25,0.39,0.36,2025-09-04,2136,N,nominal,2.0NRT,287.48,0.74,N
36.27029,59.64981,304.38,0.49,0.4,2025-09-04,2136,N,nominal,2.0NRT,290.65,0.98,N
36.23778,59.73293,303.53,0.49,0.4,2025-09-04,2136,N,nominal,2.0NRT,289.6,0.81,N
33.27516,72.14396,306.19,0.55,0.51,2025-09-04,2138,N,nominal,2.0NRT,291.32,1.33,N
35.36861,59.3052,306.05,0.5,0.41,2025-09-04,2138,N,nominal,2.0NRT,288.88,0.97,N
33.26683,71.3105,305.84,0.5,0.49,2025-09-04,2138,N,nominal,2.0NRT,291.49,1,N
32.29518,74.31583,303.98,0.38,0.59,2025-09-04,2138,N,nominal,2.0NRT,290.28,0.74,N
32.88998,71.61705,309.44,0.53,0.5,2025-09-04,2138,N,nominal,2.0NRT,292.51,1.99,N
32.10424,74.17271,304.09,0.38,0.59,2025-09-04,2138,N,nominal,2.0NRT,290.95,0.44,N
32.08418,74.16135,303.3,0.38,0.59,2025-09-04,2138,N,nominal,2.0NRT,290.86,0.19,N
32.37842,72.13686,305.17,0.58,0.52,2025-09-04,2138,N,nominal,2.0NRT,292.09,1.49,N
32.29461,70.73219,308.92,0.48,0.48,2025-09-04,2138,N,nominal,2.0NRT,292.54,2.66,N
39.85489,66.202,306.68,0.39,0.36,2025-09-04,2136,N,nominal,2.0NRT,291.86,1.1,N
32.28807,70.74055,305.39,0.49,0.48,2025-09-04,2138,N,nominal,2.0NRT,292.39,1.55,N
33.75539,59.14596,299.16,0.49,0.4,2025-09-04,2138,N,nominal,2.0NRT,285.65,0.93,N
33.75169,59.14531,306.58,0.49,0.4,2025-09-04,2138,N,nominal,2.0NRT,284.52,1.39,N
33.63002,59.17147,299.36,0.48,0.4,2025-09-04,2138,N,nominal,2.0NRT,289.06,0.83,N
33.04245,56.84644,305.04,0.41,0.45,2025-09-04,2138,N,nominal,2.0NRT,294.14,0.94,N
33.042,56.85086,307.74,0.41,0.45,2025-09-04,2138,N,nominal,2.0NRT,294.52,0.94,N
32.33493,54.08406,305.11,0.58,0.52,2025-09-04,2138,N,nominal,2.0NRT,290.62,1.19,N
31.62355,54.72763,306.1,0.52,0.5,2025-09-04,2138,N,nominal,2.0NRT,292.06,1.12,N
31.62017,54.72443,306.97,0.52,0.5,2025-09-04,2138,N,nominal,2.0NRT,292.05,1.59,N
30.15526,60.73458,308.82,0.4,0.37,2025-09-04,2138,N,nominal,2.0NRT,296.42,0.91,N
30.73442,55.38544,302.78,0.47,0.48,2025-09-04,2138,N,nominal,2.0NRT,289.18,0.85,N
28.42536,69.69897,310.84,0.51,0.49,2025-09-04,2138,N,nominal,2.0NRT,293.63,4.61,N
30.32463,56.22599,300.43,0.41,0.45,2025-09-04,2138,N,nominal,2.0NRT,290.06,0.69,N
30.23377,56.90851,308.64,0.57,0.43,2025-09-04,2138,N,nominal,2.0NRT,278.93,2.8,N
30.23662,56.90866,305.28,0.57,0.43,2025-09-04,2138,N,nominal,2.0NRT,280.14,3.93,N
29.47551,60.80747,305.07,0.4,0.37,2025-09-04,2138,N,nominal,2.0NRT,290.39,0.61,N
29.94912,56.73301,306.15,0.38,0.44,2025-09-04,2138,N,nominal,2.0NRT,288.79,1.34,N
30.0818,55.40092,297.34,0.46,0.47,2025-09-04,2138,N,nominal,2.0NRT,283.23,0.64,N
30.07841,55.39066,308.24,0.46,0.47,2025-09-04,2138,N,nominal,2.0NRT,290.63,1.57,N
30.08129,55.39357,303.36,0.46,0.47,2025-09-04,2138,N,nominal,2.0NRT,289.35,1.4,N
30.08078,55.39836,298.89,0.46,0.47,2025-09-04,2138,N,nominal,2.0NRT,282.84,0.46,N
30.07695,55.39292,299.4,0.46,0.47,2025-09-04,2138,N,nominal,2.0NRT,289.21,1.25,N
29.92706,56.73415,300.78,0.38,0.44,2025-09-04,2138,N,nominal,2.0NRT,290.52,0.62,N
29.99268,55.85375,329.16,0.43,0.46,2025-09-04,2138,N,nominal,2.0NRT,290.65,2.77,N
28.95817,58.53228,304.4,0.46,0.39,2025-09-04,2138,N,nominal,2.0NRT,292.53,0.38,N
25.69504,68.24192,310.04,0.47,0.48,2025-09-04,2140,N,nominal,2.0NRT,292.84,0.59,N
27.42099,56.49788,310.21,0.55,0.43,2025-09-04,2140,N,nominal,2.0NRT,297.65,2.66,N
27.30208,56.30284,310.4,0.57,0.43,2025-09-04,2140,N,nominal,2.0NRT,297.7,1.87,N
27.1713,56.05148,309.76,0.39,0.44,2025-09-04,2140,N,nominal,2.0NRT,298.11,1.17,N
27.17085,56.05542,310.1,0.39,0.44,2025-09-04,2140,N,nominal,2.0NRT,298.11,1.17,N
27.16727,56.05088,318.22,0.39,0.44,2025-09-04,2140,N,nominal,2.0NRT,298.48,1.7,N
27.16132,56.10182,319.71,0.39,0.44,2025-09-04,2140,N,nominal,2.0NRT,299.09,2.34,N
27.14388,56.11104,317.73,0.38,0.44,2025-09-04,2140,N,nominal,2.0NRT,298.52,1.65,N
26.91255,55.94065,309.72,0.39,0.44,2025-09-04,2140,N,nominal,2.0NRT,298.51,1.14,N
25.05018,67.49482,300.07,0.44,0.46,2025-09-04,2140,N,nominal,2.0NRT,273.52,0.93,N
26.89965,55.9105,311.21,0.39,0.44,2025-09-04,2140,N,nominal,2.0NRT,298.49,1.05,N
26.85334,55.8472,316.25,0.39,0.44,2025-09-04,2140,N,nominal,2.0NRT,298.91,0.96,N
26.84928,55.8465,309.26,0.39,0.44,2025-09-04,2140,N,nominal,2.0NRT,298.27,0.96,N
25.63612,59.37183,307.87,0.41,0.37,2025-09-04,2140,N,nominal,2.0NRT,295.28,0.69,N
25.97469,56.07223,316.65,0.56,0.43,2025-09-04,2140,N,nominal,2.0NRT,301.57,4.79,N
25.90581,54.53609,328.55,0.46,0.47,2025-09-04,2140,N,nominal,2.0NRT,298.47,1.77,N
25.90545,54.53408,333.8,0.46,0.47,2025-09-04,2140,N,nominal,2.0NRT,298.66,2.33,N
25.50151,54.30714,318.71,0.47,0.47,2025-09-04,2140,N,nominal,2.0NRT,300.15,1.69,N
25.06463,55.11791,311.73,0.41,0.45,2025-09-04,2140,N,nominal,2.0NRT,299.3,1.49,N
24.50533,56.59486,311.09,0.51,0.41,2025-09-04,2140,N,nominal,2.0NRT,298.35,3.43,N
24.50091,56.59929,322.36,0.51,0.41,2025-09-04,2140,N,nominal,2.0NRT,297.38,1.7,N
24.49713,56.59871,310.12,0.51,0.41,2025-09-04,2140,N,nominal,2.0NRT,297.6,1.7,N
24.45413,56.54993,309.18,0.51,0.41,2025-09-04,2140,N,nominal,2.0NRT,297.57,2.78,N
24.33161,54.4684,311.75,0.44,0.46,2025-09-04,2140,N,nominal,2.0NRT,301,1.01,N
23.19387,55.45877,339.4,0.56,0.43,2025-09-04,2140,N,nominal,2.0NRT,300.03,7.47,N
23.18989,55.45819,329,0.56,0.43,2025-09-04,2140,N,nominal,2.0NRT,299.34,5.04,N
22.4036,56.99037,315.61,0.46,0.39,2025-09-04,2140,N,nominal,2.0NRT,296.33,0.73,N
22.33404,56.46583,309.74,0.49,0.4,2025-09-04,2140,N,nominal,2.0NRT,296.46,0.59,N
22.08361,55.97697,308.55,0.51,0.41,2025-09-04,2140,N,nominal,2.0NRT,298.28,3,N
21.93793,57.07518,329.61,0.45,0.39,2025-09-04,2140,N,nominal,2.0NRT,296.37,2.92,N
21.89219,56.84573,310.79,0.46,0.39,2025-09-04,2140,N,nominal,2.0NRT,296.31,0.83,N
21.83408,56.70044,313.92,0.47,0.4,2025-09-04,2140,N,nominal,2.0NRT,295.76,0.91,N
21.83289,56.68171,311.72,0.47,0.4,2025-09-04,2140,N,nominal,2.0NRT,296.09,0.83,N
21.37537,56.71539,307.47,0.46,0.39,2025-09-04,2140,N,nominal,2.0NRT,296.13,1.07,N
21.00296,56.5324,341.95,0.47,0.4,2025-09-04,2142,N,nominal,2.0NRT,300.68,11.78,N
20.99932,56.53182,314.18,0.47,0.4,2025-09-04,2142,N,nominal,2.0NRT,296.45,1.44,N
20.37625,55.93407,308.51,0.49,0.4,2025-09-04,2142,N,nominal,2.0NRT,296.63,1.08,N
19.26938,56.17359,308.56,0.47,0.4,2025-09-04,2142,N,nominal,2.0NRT,295.29,0.76,N
19.26889,56.17558,308.22,0.47,0.39,2025-09-04,2142,N,nominal,2.0NRT,295.47,1.09,N
38.51987,54.27974,304.68,0.51,0.66,2025-09-04,2316,N,nominal,2.0NRT,288.94,1.15,N
38.51819,54.28537,307.01,0.51,0.66,2025-09-04,2316,N,nominal,2.0NRT,288.85,1.15,N
38.51649,54.29103,300.48,0.51,0.66,2025-09-04,2316,N,nominal,2.0NRT,288.94,1.6,N
38.51576,54.27134,328.05,0.51,0.66,2025-09-04,2316,N,nominal,2.0NRT,289.6,16.87,N
38.51407,54.27697,367,0.51,0.66,2025-09-04,2316,N,high,2.0NRT,315.25,49.1,N
38.51745,54.26571,306,0.51,0.66,2025-09-04,2316,N,nominal,2.0NRT,288.9,16.87,N
38.51238,54.28261,318.32,0.51,0.66,2025-09-04,2316,N,nominal,2.0NRT,293.14,49.1,N
38.51069,54.28825,314.76,0.51,0.66,2025-09-04,2316,N,nominal,2.0NRT,289.35,3.45,N
38.509,54.29388,305.23,0.51,0.66,2025-09-04,2316,N,nominal,2.0NRT,289.05,3.45,N
38.50827,54.27419,367,0.51,0.66,2025-09-04,2316,N,high,2.0NRT,291.13,49.1,N
38.50658,54.27982,354.98,0.51,0.66,2025-09-04,2316,N,nominal,2.0NRT,289.64,49.1,N
38.51166,54.26292,303.59,0.51,0.66,2025-09-04,2316,N,nominal,2.0NRT,288.88,16.87,N
38.50996,54.26855,316.81,0.51,0.66,2025-09-04,2316,N,nominal,2.0NRT,289.27,16.87,N
38.50489,54.28547,310.12,0.51,0.66,2025-09-04,2316,N,nominal,2.0NRT,289.07,3.45,N
38.50319,54.2911,302.66,0.51,0.66,2025-09-04,2316,N,nominal,2.0NRT,289.08,3.45,N
38.51525,54.27408,348.08,0.51,0.66,2025-09-04,2316,N,nominal,2.0NRT,291.13,25.95,N
38.51359,54.27973,330.73,0.51,0.66,2025-09-04,2316,N,nominal,2.0NRT,310.33,34.66,N
38.51192,54.28539,320.16,0.51,0.66,2025-09-04,2316,N,nominal,2.0NRT,290.93,34.66,N
38.51691,54.26843,303.9,0.51,0.66,2025-09-04,2316,N,nominal,2.0NRT,288.47,25.95,N
38.51027,54.29104,303.37,0.51,0.66,2025-09-04,2316,N,nominal,2.0NRT,289.3,1.74,N
38.50945,54.27127,325.23,0.51,0.66,2025-09-04,2316,N,nominal,2.0NRT,289.36,8.49,N
38.50779,54.27693,367,0.51,0.66,2025-09-04,2316,N,high,2.0NRT,291.02,10.97,N
38.51111,54.26562,301.59,0.51,0.66,2025-09-04,2316,N,nominal,2.0NRT,288.89,8.49,N
38.50613,54.28258,310.41,0.51,0.66,2025-09-04,2316,N,nominal,2.0NRT,289.15,10.97,N
38.50447,54.28824,300.54,0.51,0.66,2025-09-04,2316,N,nominal,2.0NRT,289.1,1.6,N
26.57617,101.66991,325.69,0.53,0.67,2025-09-05,0531,N,nominal,2.0NRT,273.03,5.26,D
26.5746,101.66361,341.9,0.53,0.67,2025-09-05,0531,N,nominal,2.0NRT,272.08,5.26,D
26.57323,101.66648,328.62,0.53,0.67,2025-09-05,0531,N,nominal,2.0NRT,273.43,6.27,D
26.57936,101.66483,341.18,0.53,0.67,2025-09-05,0531,N,nominal,2.0NRT,272.08,6.01,D
7.02108,100.3731,331.38,0.48,0.48,2025-09-05,0707,N,nominal,2.0NRT,291.96,3.72,D
6.35916,80.90937,367,0.69,0.74,2025-09-05,0707,N,high,2.0NRT,293.1,13.03,D
6.36035,80.91593,329.55,0.69,0.74,2025-09-05,0707,N,nominal,2.0NRT,292.81,13.03,D
9.25528,98.85513,332.25,0.41,0.45,2025-09-05,0707,N,nominal,2.0NRT,289.58,2.4,D
6.35924,80.91312,367,0.69,0.74,2025-09-05,0707,N,high,2.0NRT,293.42,22.43,D
6.358,80.90655,336.28,0.69,0.74,2025-09-05,0707,N,nominal,2.0NRT,292.14,13.25,D
6.53976,81.00448,332.62,0.67,0.74,2025-09-05,0707,N,nominal,2.0NRT,291.18,6.28,D
6.75326,81.51263,333.5,0.62,0.71,2025-09-05,0707,N,nominal,2.0NRT,297.3,6.32,D
6.75118,81.36777,330.15,0.63,0.72,2025-09-05,0707,N,nominal,2.0NRT,294.38,3.89,D
6.79811,81.50782,329.07,0.62,0.71,2025-09-05,0707,N,nominal,2.0NRT,290.47,6.17,D
7.11654,81.81915,339.86,0.58,0.7,2025-09-05,0707,N,nominal,2.0NRT,290.5,7.83,D
7.10269,81.6715,350.63,0.6,0.7,2025-09-05,0707,N,nominal,2.0NRT,290.14,7.36,D
7.1092,81.67037,331.31,0.6,0.7,2025-09-05,0707,N,nominal,2.0NRT,289.96,5.74,D
7.11276,81.65321,333.32,0.6,0.7,2025-09-05,0707,N,nominal,2.0NRT,290.07,6.59,D
7.30712,81.7317,329.91,0.59,0.7,2025-09-05,0707,N,nominal,2.0NRT,292.09,3.46,D
7.34522,81.36562,328.86,0.62,0.71,2025-09-05,0707,N,nominal,2.0NRT,282.65,4.49,D
7.424,81.75205,333.04,0.58,0.7,2025-09-05,0707,N,nominal,2.0NRT,291.33,4.35,D
7.45282,81.61868,332.93,0.59,0.7,2025-09-05,0707,N,nominal,2.0NRT,288.53,8.07,D
7.45183,81.61327,347.82,0.59,0.7,2025-09-05,0707,N,nominal,2.0NRT,289.07,8.07,D
7.79795,81.21235,332.11,0.62,0.72,2025-09-05,0707,N,nominal,2.0NRT,287.13,7.7,D
7.78873,81.08854,337.58,0.63,0.72,2025-09-05,0707,N,nominal,2.0NRT,292.51,8.5,D
7.80203,81.20872,333.41,0.62,0.72,2025-09-05,0707,N,nominal,2.0NRT,286.64,8.52,D
7.79314,81.09091,334.31,0.63,0.72,2025-09-05,0707,N,nominal,2.0NRT,292.75,6.03,D
7.91513,81.20839,343,0.62,0.71,2025-09-05,0707,N,nominal,2.0NRT,288.83,7.73,D
8.03281,80.68027,332.63,0.67,0.74,2025-09-05,0707,N,nominal,2.0NRT,289.59,7.36,D
8.03307,80.67793,341.62,0.67,0.73,2025-09-05,0707,N,nominal,2.0NRT,289.68,8.71,D
8.12579,80.08245,335.76,0.73,0.76,2025-09-05,0707,N,nominal,2.0NRT,286.98,12.56,D
8.12949,80.0791,347.11,0.73,0.76,2025-09-05,0707,N,nominal,2.0NRT,287.29,13.11,D
14.20967,79.58646,334.74,0.61,0.71,2025-09-05,0709,N,nominal,2.0NRT,292.46,7.22,D
17.60032,95.07173,331.21,0.48,0.4,2025-09-05,0709,N,nominal,2.0NRT,293.11,2.41,D
15.35969,79.80555,335.38,0.56,0.69,2025-09-05,0709,N,nominal,2.0NRT,288.55,5.35,D
15.36599,79.80423,355.13,0.56,0.69,2025-09-05,0709,N,nominal,2.0NRT,289.34,11.51,D
19.21582,94.08192,341.98,0.45,0.39,2025-09-05,0709,N,nominal,2.0NRT,295.53,8,D
20.13189,100.73363,350.27,0.38,0.59,2025-09-05,0709,N,nominal,2.0NRT,278.32,7.29,D
20.41484,94.74448,331.55,0.49,0.4,2025-09-05,0709,N,low,2.0NRT,302.08,10.23,D
20.41794,94.73923,331.8,0.49,0.4,2025-09-05,0709,N,low,2.0NRT,301.99,7.99,D
23.36642,100.95515,325.13,0.43,0.62,2025-09-05,0712,N,nominal,2.0NRT,285.45,2.54,D
22.57372,85.89945,329.63,0.52,0.41,2025-09-05,0712,N,nominal,2.0NRT,295.51,3.64,D
24.08861,96.10567,336.58,0.43,0.46,2025-09-05,0712,N,nominal,2.0NRT,292.99,2.45,D
24.88679,97.54094,330.25,0.54,0.51,2025-09-05,0712,N,nominal,2.0NRT,293.44,3.34,D
23.8811,89.10175,330.58,0.39,0.36,2025-09-05,0712,N,nominal,2.0NRT,300.01,4.88,D
26.57946,101.66467,325.73,0.51,0.66,2025-09-05,0712,N,nominal,2.0NRT,284.39,5.17,D
26.57834,101.66613,329.81,0.51,0.66,2025-09-05,0712,N,nominal,2.0NRT,285.32,4.76,D
27.52622,89.86847,332.35,0.39,0.36,2025-09-05,0714,N,nominal,2.0NRT,300.42,3.92,D
28.90316,89.59697,332.16,0.39,0.36,2025-09-05,0714,N,low,2.0NRT,306.03,3.83,D
6.32853,81.11367,353.45,0.61,0.71,2025-09-05,0848,N,nominal,2.0NRT,295.49,8.4,D
6.33884,81.14056,367,0.61,0.71,2025-09-05,0848,N,high,2.0NRT,297.44,16.85,D
6.34231,81.0664,338.66,0.6,0.71,2025-09-05,0848,N,nominal,2.0NRT,294.64,5.52,D
6.34889,81.06554,330.93,0.6,0.71,2025-09-05,0848,N,nominal,2.0NRT,294.52,5.52,D
6.40783,81.30119,346.78,0.62,0.72,2025-09-05,0848,N,nominal,2.0NRT,294.32,6.63,D
6.36105,80.76673,350.65,0.57,0.69,2025-09-05,0848,N,nominal,2.0NRT,294.72,9.31,D
6.36118,80.76735,345.7,0.57,0.69,2025-09-05,0848,N,nominal,2.0NRT,295.03,9.89,D
6.36757,80.766,346.55,0.57,0.69,2025-09-05,0848,N,nominal,2.0NRT,294.45,11.78,D
6.58912,80.79594,339.98,0.58,0.7,2025-09-05,0848,N,nominal,2.0NRT,294.19,5.41,D
6.71255,80.82891,329.55,0.59,0.7,2025-09-05,0848,N,nominal,2.0NRT,295.04,5.42,D
7.4216,81.15921,329,0.63,0.72,2025-09-05,0848,N,nominal,2.0NRT,290.05,4.45,D
7.42776,81.00009,333.76,0.62,0.71,2025-09-05,0848,N,nominal,2.0NRT,282.9,8.65,D
7.47354,80.90768,336.35,0.61,0.71,2025-09-05,0848,N,nominal,2.0NRT,288.83,6.39,D
7.49449,81.01719,329.35,0.62,0.71,2025-09-05,0848,N,nominal,2.0NRT,288.94,2.12,D
7.51665,80.97986,328.87,0.62,0.71,2025-09-05,0848,N,nominal,2.0NRT,288.73,3.69,D
7.67934,81.57767,330.33,0.68,0.74,2025-09-05,0848,N,nominal,2.0NRT,283.35,4.89,D
7.65459,81.1739,328.72,0.64,0.72,2025-09-05,0848,N,nominal,2.0NRT,289.58,4.54,D
7.65709,81.17618,344.71,0.64,0.72,2025-09-05,0848,N,nominal,2.0NRT,290.25,9.9,D
7.72454,80.1545,329.96,0.55,0.68,2025-09-05,0848,N,nominal,2.0NRT,289.7,5.33,D
7.72695,80.1551,336.61,0.55,0.68,2025-09-05,0848,N,nominal,2.0NRT,290.79,5.25,D
7.90678,81.21747,330.62,0.65,0.73,2025-09-05,0848,N,nominal,2.0NRT,286.42,11.97,D
7.90753,81.22352,356.89,0.65,0.73,2025-09-05,0848,N,low,2.0NRT,286.01,19.5,D
7.99666,80.46877,330.89,0.58,0.7,2025-09-05,0848,N,nominal,2.0NRT,286.71,3.41,D
7.96355,80.00099,329.7,0.54,0.68,2025-09-05,0848,N,nominal,2.0NRT,291.71,2.94,D
8.00083,80.04189,336.49,0.54,0.68,2025-09-05,0848,N,nominal,2.0NRT,290.75,6.12,D
8.04431,80.2642,329.64,0.56,0.69,2025-09-05,0848,N,nominal,2.0NRT,282.75,3.94,D
8.1642,80.75101,349.83,0.61,0.71,2025-09-05,0848,N,nominal,2.0NRT,288.96,27.49,D
8.1635,80.7454,355.52,0.61,0.71,2025-09-05,0848,N,nominal,2.0NRT,289.76,25.17,D
8.17082,80.75029,337.7,0.61,0.71,2025-09-05,0848,N,nominal,2.0NRT,288.81,18.52,D
8.17012,80.74469,356.81,0.61,0.71,2025-09-05,0848,N,low,2.0NRT,288.32,16.91,D
12.45817,77.26806,337.33,0.4,0.6,2025-09-05,0850,N,nominal,2.0NRT,290.52,4.15,D
13.00623,79.6263,338.56,0.59,0.7,2025-09-05,0850,N,nominal,2.0NRT,290.1,4.79,D
18.32287,55.10458,352.8,0.44,0.63,2025-09-05,0852,N,nominal,2.0NRT,310.36,4.77,D
18.32394,55.10529,337.45,0.44,0.62,2025-09-05,0852,N,low,2.0NRT,309.93,0.85,D
18.46452,55.23272,344.68,0.43,0.62,2025-09-05,0852,N,nominal,2.0NRT,311.52,21.39,D
18.46538,55.23678,356.74,0.43,0.62,2025-09-05,0852,N,low,2.0NRT,310.29,21.39,D
18.4598,55.23156,344.32,0.43,0.62,2025-09-05,0852,N,nominal,2.0NRT,308.95,9.03,D
18.46069,55.23562,357.02,0.43,0.62,2025-09-05,0852,N,low,2.0NRT,311.98,16.8,D
18.46546,55.23029,340.57,0.43,0.62,2025-09-05,0852,N,nominal,2.0NRT,308.67,9.03,D
18.46634,55.23433,357.76,0.43,0.62,2025-09-05,0852,N,low,2.0NRT,310.17,16.8,D
18.68624,55.50415,338.84,0.41,0.61,2025-09-05,0852,N,nominal,2.0NRT,305.19,1.55,D
19.26769,56.17482,344.24,0.36,0.58,2025-09-05,0852,N,nominal,2.0NRT,305.73,2.34,D
20.99879,56.53322,341.38,0.64,0.54,2025-09-05,0854,N,nominal,2.0NRT,310.31,7.5,D
21.00375,56.53207,352.49,0.64,0.54,2025-09-05,0854,N,nominal,2.0NRT,310.81,7.5,D
21.00339,56.53033,347.91,0.63,0.54,2025-09-05,0854,N,nominal,2.0NRT,310.9,13.25,D
21.3023,57.80106,337.55,0.52,0.5,2025-09-05,0854,N,low,2.0NRT,307.65,2.75,D
21.31044,57.74695,339.15,0.53,0.5,2025-09-05,0854,N,nominal,2.0NRT,307.75,5.17,D
21.41051,55.74295,338.28,0.35,0.57,2025-09-05,0854,N,nominal,2.0NRT,306.91,2.38,D
21.93578,57.07367,342.21,0.56,0.52,2025-09-05,0854,N,nominal,2.0NRT,309.4,1.82,D
22.67117,56.24731,340.69,0.61,0.54,2025-09-05,0854,N,nominal,2.0NRT,309.03,0.67,D
23.44304,58.76264,355.79,0.42,0.45,2025-09-05,0854,N,nominal,2.0NRT,307.69,9.53,D
22.92606,55.805,341.54,0.32,0.55,2025-09-05,0854,N,nominal,2.0NRT,310.38,1.97,D
23.18961,55.45885,356.08,0.34,0.56,2025-09-05,0854,N,nominal,2.0NRT,310.65,3.57,D
23.19467,55.45756,343.53,0.34,0.56,2025-09-05,0854,N,nominal,2.0NRT,309.49,3.57,D
23.19186,55.45674,367,0.33,0.56,2025-09-05,0854,N,high,2.0NRT,311.12,6.57,D
26.09411,68.87886,332.05,0.54,0.42,2025-09-05,0854,N,low,2.0NRT,303.64,2.79,D
24.50594,56.61014,343.33,0.54,0.5,2025-09-05,0854,N,nominal,2.0NRT,304.95,5.72,D
24.50486,56.60489,345.34,0.54,0.51,2025-09-05,0854,N,nominal,2.0NRT,305.72,7.78,D
24.06287,54.31926,352.28,0.38,0.59,2025-09-05,0854,N,nominal,2.0NRT,309.35,3.67,D
27.53037,68.77588,334.11,0.55,0.43,2025-09-05,0854,N,nominal,2.0NRT,302.98,4.29,D
28.01573,67.6459,343.14,0.49,0.4,2025-09-05,0854,N,nominal,2.0NRT,305.98,10.86,D
26.85099,55.85309,346.36,0.53,0.5,2025-09-05,0854,N,nominal,2.0NRT,307.48,11.28,D
27.16876,56.05262,339.32,0.51,0.49,2025-09-05,0856,N,nominal,2.0NRT,306.58,6.5,D
30.33229,68.38905,347.11,0.57,0.43,2025-09-05,0856,N,nominal,2.0NRT,302.41,11.44,D
37.42315,62.31169,339.98,0.4,0.37,2025-09-05,0858,N,nominal,2.0NRT,313.18,3.04,D
38.05076,67.26563,367,0.41,0.45,2025-09-05,0858,N,high,2.0NRT,366.91,78.34,D
38.05122,67.27036,345.73,0.41,0.45,2025-09-05,0858,N,nominal,2.0NRT,317.55,78.34,D
37.59247,61.52734,350.29,0.39,0.36,2025-09-05,0858,N,low,2.0NRT,321.18,10.33,D
37.61337,61.5766,349.32,0.39,0.36,2025-09-05,0858,N,nominal,2.0NRT,320.52,5.85,D
38.51061,54.27652,348.9,0.57,0.43,2025-09-05,0858,N,nominal,2.0NRT,302.84,15.88,D
38.85328,54.23241,340.6,0.56,0.43,2025-09-05,0858,N,low,2.0NRT,311.5,4.12,D
38.85144,54.23179,339.51,0.56,0.43,2025-09-05,0858,N,low,2.0NRT,311.02,5.2,D
39.32969,55.79476,336.92,0.47,0.4,2025-09-05,0858,N,low,2.0NRT,310.27,2.82,D
39.04113,54.25367,349.85,0.56,0.43,2025-09-05,0858,N,nominal,2.0NRT,318.38,8.91,D
39.04498,54.25238,341.93,0.56,0.43,2025-09-05,0858,N,low,2.0NRT,316.73,6.58,D
18.46035,55.23975,346.06,0.79,0.78,2025-09-05,1034,N,nominal,2.0NRT,304.45,9.91,D
18.45971,55.23193,350.27,0.79,0.78,2025-09-05,1034,N,nominal,2.0NRT,303.79,9.91,D
18.46703,55.23132,340.74,0.79,0.78,2025-09-05,1034,N,nominal,2.0NRT,302.7,9.91,D
